Time;latitude;longitude;T aria (°C);Umidità aria (%);pioggia (count);pioggia (mm);radiazione globale(W/m2);direzone vento (gradi);velocità vento (m/sec)
28/04/2025 23:00;37.6180191;14.97113609;9.1;94.5;0;0;0;327.294;NaN
29/04/2025 00:00;37.6180191;14.97113609;8.55;98.75;0;0;0;190.269;NaN
29/04/2025 01:00;37.6180191;14.97113609;8.05;91.85;0;0;0;336.6465;NaN
29/04/2025 02:00;37.6180191;14.97113609;9.4;84.55;0;0;0;342.78;NaN
29/04/2025 03:00;37.6180191;14.97113609;10.6;79.65;0;0;1.084;77.169;NaN
29/04/2025 04:00;37.6180191;14.97113609;11.55;78.55;0;0;44.912;116.3625;NaN
29/04/2025 05:00;37.6180191;14.97113609;14.15;69.2;0;0;348.0405;287.274;NaN
29/04/2025 06:00;37.6180191;14.97113609;16.05;66.3;0;0;542.415;213.6285;NaN
29/04/2025 07:00;37.6180191;14.97113609;17.5;64.9;0;0;498.736;136.3725;NaN
29/04/2025 08:00;37.6180191;14.97113609;15.5;69.05;0;0;189.1405;206.8425;NaN
29/04/2025 09:00;37.6180191;14.97113609;15.6;75.95;0;0;146.1315;281.0535;NaN
29/04/2025 10:00;37.6180191;14.97113609;13.7;89.1;11;2.2;140.8035;183.222;NaN
29/04/2025 11:00;37.6180191;14.97113609;12.15;97.8;27;5.4;81.101;16.8345;NaN
29/04/2025 12:00;37.6180191;14.97113609;12.95;99.9;16;3.2;316.2265;24.012;NaN
29/04/2025 13:00;37.6180191;14.97113609;12.65;99.9;15;3;110.5725;52.5915;NaN
29/04/2025 14:00;37.6180191;14.97113609;13.3;99.75;9;1.8;82.003;283.4025;NaN
29/04/2025 15:00;37.6180191;14.97113609;12.75;99.9;0;0;94.2265;293.799;NaN
29/04/2025 16:00;37.6180191;14.97113609;12.6;99.9;0;0;64.795;144.072;NaN
29/04/2025 17:00;37.6180191;14.97113609;11.1;99.9;0;0;10.3295;171.6075;NaN
29/04/2025 18:00;37.6180191;14.97113609;10.15;99.9;0;0;0;187.3545;NaN
29/04/2025 19:00;37.6180191;14.97113609;8.85;99.9;0;0;0;11.832;NaN
29/04/2025 20:00;37.6180191;14.97113609;8.75;99.9;0;0;0;185.8755;NaN
29/04/2025 21:00;37.6180191;14.97113609;9.15;99.9;0;0;0;323.814;NaN
29/04/2025 22:00;37.6180191;14.97113609;8.55;99.9;0;0;0;292.6245;NaN
29/04/2025 23:00;37.6180191;14.97113609;8.8;99.4;0;0;0;2.9145;NaN
30/04/2025 00:00;37.6180191;14.97113609;8.75;96.55;0;0;0;16.4865;NaN
30/04/2025 01:00;37.6180191;14.97113609;8.8;94.4;0;0;0;175.6095;NaN
30/04/2025 02:00;37.6180191;14.97113609;8.3;95.55;0;0;0;160.4715;NaN
30/04/2025 03:00;37.6180191;14.97113609;8.65;94.7;0;0;1.753;346.9125;NaN
30/04/2025 04:00;37.6180191;14.97113609;9.7;92.65;0;0;49.1245;337.8645;NaN
30/04/2025 05:00;37.6180191;14.97113609;13.65;79.55;2;0.4;358.7585;286.056;NaN
30/04/2025 06:00;37.6180191;14.97113609;16.3;72.15;0;0;562.536;219.4575;NaN
30/04/2025 07:00;37.6180191;14.97113609;16.95;68.65;0;0;738.958;161.4285;NaN
30/04/2025 08:00;37.6180191;14.97113609;18.15;67.15;0;0;768;191.7915;NaN
30/04/2025 09:00;37.6180191;14.97113609;19;68.9;0;0;768;196.968;NaN
30/04/2025 10:00;37.6180191;14.97113609;19.35;65.45;0;0;571.9395;162.69;NaN
30/04/2025 11:00;37.6180191;14.97113609;21.35;61.45;0;0;676.4335;141.288;NaN
30/04/2025 12:00;37.6180191;14.97113609;19.46666667;66.46666667;0;0;329.4466667;48.749;NaN
30/04/2025 13:00;37.6180191;14.97113609;21.9;61.76666667;0;0;768;84.187;NaN
30/04/2025 14:00;37.6180191;14.97113609;20.6;66.25;0;0;725.027;78.0825;NaN
30/04/2025 15:00;37.6180191;14.97113609;19.6;61.35;0;0;144.817;48.981;NaN
30/04/2025 16:00;37.6180191;14.97113609;17.85;69.6;0;0;210.2095;101.2245;NaN
30/04/2025 17:00;37.6180191;14.97113609;15.15;82.05;0;0;32.319;332.0355;NaN
30/04/2025 18:00;37.6180191;14.97113609;12.45;89.9;0;0;0;343.6935;NaN
30/04/2025 19:00;37.6180191;14.97113609;11.9;89.3;0;0;0;349.3485;NaN
30/04/2025 20:00;37.6180191;14.97113609;11;89.8;0;0;0;301.194;NaN
30/04/2025 21:00;37.6180191;14.97113609;10.2;86;0;0;0;328.3815;NaN
30/04/2025 22:00;37.6180191;14.97113609;9.85;81.2;0;0;0;84.5205;NaN
30/04/2025 23:00;37.6180191;14.97113609;9.8;84.7;0;0;0;354.786;NaN
01-May-2025 00:00:00;37.6180191;14.97113609;9.85;77.4;0;0;0;6.786;NaN
01-May-2025 01:00:00;37.6180191;14.97113609;9.9;74.2;0;0;0;315.114;NaN
01-May-2025 02:00:00;37.6180191;14.97113609;9.95;73.15;0;0;0;330.861;NaN
01-May-2025 03:00:00;37.6180191;14.97113609;9.5;75.3;0;0;1.6565;11.397;NaN
01-May-2025 04:00:00;37.6180191;14.97113609;10.55;73.15;0;0;45.883;197.664;NaN
01-May-2025 05:00:00;37.6180191;14.97113609;16.3;58.95;0;0;380.7305;186.876;NaN
01-May-2025 06:00:00;37.6180191;14.97113609;19.25;47.95;0;0;584.3115;203.928;NaN
01-May-2025 07:00:00;37.6180191;14.97113609;20.25;55;0;0;748.486;171.5205;NaN
01-May-2025 08:00:00;37.6180191;14.97113609;20.75;49.3;0;0;768;119.2335;NaN
01-May-2025 09:00:00;37.6180191;14.97113609;21.85;42.7;0;0;768;137.5905;NaN
01-May-2025 10:00:00;37.6180191;14.97113609;21.95;44.7;0;0;768;97.5705;NaN
01-May-2025 11:00:00;37.6180191;14.97113609;22.45;44.25;0;0;768;111.6645;NaN
01-May-2025 12:00:00;37.6180191;14.97113609;24.05;46.75;0;0;768;123.0615;NaN
01-May-2025 13:00:00;37.6180191;14.97113609;23.4;48.7;0;0;768;107.271;NaN
01-May-2025 14:00:00;37.6180191;14.97113609;23.33333333;48.36666667;0;0;710.4426667;108.953;NaN
01-May-2025 15:00:00;37.6180191;14.97113609;23.05;44.7;0;0;491.4955;195.7935;NaN
01-May-2025 16:00:00;37.6180191;14.97113609;21.2;49.95;0;0;293.0105;86.9565;NaN
01-May-2025 17:00:00;37.6180191;14.97113609;17.45;59.1;0;0;53.2345;187.659;NaN
01-May-2025 18:00:00;37.6180191;14.97113609;13.9;68.6;0;0;0.0075;283.1415;NaN
01-May-2025 19:00:00;37.6180191;14.97113609;12.75;62.35;0;0;0;175.392;NaN
01-May-2025 20:00:00;37.6180191;14.97113609;10.2;71;0;0;0;349.9575;NaN
01-May-2025 21:00:00;37.6180191;14.97113609;8.7;77.4;0;0;0;178.002;NaN
01-May-2025 22:00:00;37.6180191;14.97113609;10.2;65.05;0;0;0;175.0875;NaN
01-May-2025 23:00:00;37.6180191;14.97113609;10.5;58.6;0;0;0;26.274;NaN
02-May-2025 00:00:00;37.6180191;14.97113609;10.45;55.6;0;0;0;24.3165;NaN
02-May-2025 01:00:00;37.6180191;14.97113609;10.1;54.3;0;0;0;189.5295;NaN
02-May-2025 02:00:00;37.6180191;14.97113609;10.1;50.6;0;0;0;193.3575;NaN
02-May-2025 03:00:00;37.6180191;14.97113609;9.9;48.95;0;0;1.913;193.8795;NaN
02-May-2025 04:00:00;37.6180191;14.97113609;10.55;48.75;0;0;41.0875;15.1815;NaN
02-May-2025 05:00:00;37.6180191;14.97113609;16.9;44.05;0;0;399.8175;354.7425;NaN
02-May-2025 06:00:00;37.6180191;14.97113609;20.65;32.6;0;0;611.7595;188.2245;NaN
02-May-2025 07:00:00;37.6180191;14.97113609;20.8;32;0;0;758.0475;196.4025;NaN
02-May-2025 08:00:00;37.6180191;14.97113609;21.35;33.7;0;0;768;207.8865;NaN
02-May-2025 09:00:00;37.6180191;14.97113609;22.4;31.65;0;0;768;283.5765;NaN
02-May-2025 10:00:00;37.6180191;14.97113609;23.4;33.45;0;0;768;201.753;NaN
02-May-2025 11:00:00;37.6180191;14.97113609;23.8;33.95;0;0;768;276.7035;NaN
02-May-2025 12:00:00;37.6180191;14.97113609;23.96666667;46.8;0;0;768;150.51;NaN
02-May-2025 13:00:00;37.6180191;14.97113609;23.3;48.15;0;0;768;88.218;NaN
02-May-2025 14:00:00;37.6180191;14.97113609;23.7;49;0;0;690.726;85.956;NaN
02-May-2025 15:00:00;37.6180191;14.97113609;23.6;51.25;0;0;573.319;163.125;NaN
02-May-2025 16:00:00;37.6180191;14.97113609;21.45;54.15;0;0;286.0575;213.2805;NaN
02-May-2025 17:00:00;37.6180191;14.97113609;16.95;63.05;0;0;44.6545;180.3945;NaN
02-May-2025 18:00:00;37.6180191;14.97113609;14.3;71.35;0;0;0;311.808;NaN
02-May-2025 19:00:00;37.6180191;14.97113609;14.5;69.65;0;0;0;169.0845;NaN
02-May-2025 20:00:00;37.6180191;14.97113609;12.85;72.7;0;0;0;330.8175;NaN
02-May-2025 21:00:00;37.6180191;14.97113609;12.6;67.05;0;0;0;183.6135;NaN
02-May-2025 22:00:00;37.6180191;14.97113609;13.45;62.6;0;0;0;341.997;NaN
02-May-2025 23:00:00;37.6180191;14.97113609;12.2;65.65;0;0;0;7.482;NaN
03-May-2025 00:00:00;37.6180191;14.97113609;12.6;63.35;0;0;0;140.853;NaN
03-May-2025 01:00:00;37.6180191;14.97113609;12.25;64.15;0;0;0;198.0555;NaN
03-May-2025 02:00:00;37.6180191;14.97113609;12.25;64.1;0;0;0;7.0905;NaN
03-May-2025 03:00:00;37.6180191;14.97113609;12.85;61.2;0;0;2.626;184.701;NaN
03-May-2025 04:00:00;37.6180191;14.97113609;13.9;59.9;0;0;61.905;343.215;NaN
03-May-2025 05:00:00;37.6180191;14.97113609;18.25;52.3;0;0;392.045;321.8565;NaN
03-May-2025 06:00:00;37.6180191;14.97113609;20.85;45.75;0;0;587.788;129.6735;NaN
03-May-2025 07:00:00;37.6180191;14.97113609;22.25;43.15;0;0;744.663;276.5295;NaN
03-May-2025 08:00:00;37.6180191;14.97113609;22.65;44;0;0;768;244.731;NaN
03-May-2025 09:00:00;37.6180191;14.97113609;23.5;43.25;0;0;768;235.0305;NaN
03-May-2025 10:00:00;37.6180191;14.97113609;24.1;41.05;0;0;768;191.1825;NaN
03-May-2025 11:00:00;37.6180191;14.97113609;24.65;42.4;0;0;642.7395;208.8435;NaN
03-May-2025 12:00:00;37.6180191;14.97113609;24;44;0;0;697.751;171.477;NaN
03-May-2025 13:00:00;37.6180191;14.97113609;23.2;48.65;0;0;468.309;200.0565;NaN
03-May-2025 14:00:00;37.6180191;14.97113609;21.8;50.05;0;0;327.0825;205.5375;NaN
03-May-2025 15:00:00;37.6180191;14.97113609;21;45.5;0;0;229.4305;214.542;NaN
03-May-2025 16:00:00;37.6180191;14.97113609;21.06666667;44.93333333;0;0;326.9903333;261;NaN
03-May-2025 17:00:00;37.6180191;14.97113609;18.35;49.5;0;0;59.7785;262.6965;NaN
03-May-2025 18:00:00;37.6180191;14.97113609;14.3;62.6;0;0;0;316.6365;NaN
03-May-2025 19:00:00;37.6180191;14.97113609;14.75;58.75;0;0;0;178.785;NaN
03-May-2025 20:00:00;37.6180191;14.97113609;15.2;55.45;0;0;0;300.237;NaN
03-May-2025 21:00:00;37.6180191;14.97113609;15.6;51.65;0;0;0;164.169;NaN
03-May-2025 22:00:00;37.6180191;14.97113609;15.1;50.7;0;0;0;288.144;NaN
03-May-2025 23:00:00;37.6180191;14.97113609;15.15;48.55;0;0;0;166.3005;NaN
04-May-2025 00:00:00;37.6180191;14.97113609;15.9;42.95;0;0;0;253.953;NaN
04-May-2025 01:00:00;37.6180191;14.97113609;15.56666667;40.46666667;0;0;0;281.764;NaN
04-May-2025 02:00:00;37.6180191;14.97113609;15.7;43.4;0;0;0;300.585;NaN
04-May-2025 03:00:00;37.6180191;14.97113609;15.4;39.75;0;0;2.377;258.8685;NaN
04-May-2025 04:00:00;37.6180191;14.97113609;14.55;43;0;0;80.169;179.7855;NaN
04-May-2025 05:00:00;37.6180191;14.97113609;18.1;39.4;0;0;362.161;156.9915;NaN
04-May-2025 06:00:00;37.6180191;14.97113609;19.55;44.35;0;0;588.395;289.71;NaN
04-May-2025 07:00:00;37.6180191;14.97113609;21.6;36.65;0;0;608.11;251.604;NaN
04-May-2025 08:00:00;37.6180191;14.97113609;22.8;40.05;0;0;768;211.8015;NaN
04-May-2025 09:00:00;37.6180191;14.97113609;23.85;35.3;0;0;768;189.399;NaN
04-May-2025 10:00:00;37.6180191;14.97113609;25.05;35.05;0;0;768;209.6265;NaN
04-May-2025 11:00:00;37.6180191;14.97113609;25.25;34.85;0;0;715.3865;244.731;NaN
04-May-2025 12:00:00;37.6180191;14.97113609;25.9;35.25;0;0;768;282.141;NaN
04-May-2025 13:00:00;37.6180191;14.97113609;24.2;38.8;0;0;638.517;154.7295;NaN
04-May-2025 14:00:00;37.6180191;14.97113609;21.05;41.6;0;0;272.521;256.1715;NaN
04-May-2025 15:00:00;37.6180191;14.97113609;19.45;46.55;0;0;127.3645;252.7785;NaN
04-May-2025 16:00:00;37.6180191;14.97113609;18.4;51.75;0;0;53.5795;144.2895;NaN
04-May-2025 17:00:00;37.6180191;14.97113609;17.75;56.9;0;0;12.1465;3.9585;NaN
04-May-2025 18:00:00;37.6180191;14.97113609;17.75;60.45;0;0;0;180.4815;NaN
04-May-2025 19:00:00;37.6180191;14.97113609;16.2;74.6;0;0;0;35.148;NaN
04-May-2025 20:00:00;37.6180191;14.97113609;17.35;65.05;0;0;0;22.2285;NaN
04-May-2025 21:00:00;37.6180191;14.97113609;16;64.6;0;0;0;159.5145;NaN
04-May-2025 22:00:00;37.6180191;14.97113609;16.95;65.1;0;0;0;318.6375;NaN
04-May-2025 23:00:00;37.6180191;14.97113609;17.8;63.15;0;0;0;133.7625;NaN
05-May-2025 00:00:00;37.6180191;14.97113609;15.6;65.25;0;0;0;264.3495;NaN
05-May-2025 01:00:00;37.6180191;14.97113609;14.3;76.05;0;0;0;311.112;NaN
05-May-2025 02:00:00;37.6180191;14.97113609;15.3;69;0;0;0;343.7805;NaN
05-May-2025 03:00:00;37.6180191;14.97113609;15.3;72;0;0;2.696;315.549;NaN
05-May-2025 04:00:00;37.6180191;14.97113609;17.15;67.75;0;0;97.6325;283.707;NaN
05-May-2025 05:00:00;37.6180191;14.97113609;19.25;62.3;0;0;303.57;266.307;NaN
05-May-2025 06:00:00;37.6180191;14.97113609;20.7;58.3;0;0;544.5235;300.237;NaN
05-May-2025 07:00:00;37.6180191;14.97113609;21.7;52.85;0;0;731.526;223.068;NaN
05-May-2025 08:00:00;37.6180191;14.97113609;21.95;51.4;0;0;448.448;264.2625;NaN
05-May-2025 09:00:00;37.6180191;14.97113609;24.65;46.15;0;0;761.7205;198.2295;NaN
05-May-2025 10:00:00;37.6180191;14.97113609;25.1;45.5;0;0;768;226.722;NaN
05-May-2025 11:00:00;37.6180191;14.97113609;26.15;46.95;0;0;672.6975;214.9335;NaN
05-May-2025 12:00:00;37.6180191;14.97113609;24.9;48.95;0;0;510.474;210.5835;NaN
05-May-2025 13:00:00;37.6180191;14.97113609;25.15;50.6;0;0;583.2925;115.6665;NaN
05-May-2025 14:00:00;37.6180191;14.97113609;25.15;51.3;0;0;556.861;209.931;NaN
05-May-2025 15:00:00;37.6180191;14.97113609;23.06666667;54.83333333;0;0;369.4493333;172.405;NaN
05-May-2025 16:00:00;37.6180191;14.97113609;22.35;58.2;0;0;219.0605;23.316;NaN
05-May-2025 17:00:00;37.6180191;14.97113609;18.65;71.55;0;0;14.031;20.3145;NaN
05-May-2025 18:00:00;37.6180191;14.97113609;17.45;73.3;0;0;0;334.515;NaN
05-May-2025 19:00:00;37.6180191;14.97113609;16;78.1;0;0;0;2.697;NaN
05-May-2025 20:00:00;37.6180191;14.97113609;15.9;75.65;0;0;0;351.741;NaN
05-May-2025 21:00:00;37.6180191;14.97113609;15.7;75.2;0;0;0;346.4775;NaN
05-May-2025 22:00:00;37.6180191;14.97113609;16.15;76.45;0;0;0;307.8495;NaN
05-May-2025 23:00:00;37.6180191;14.97113609;14.85;88.8;6;1.2;0;253.257;NaN
06-May-2025 00:00:00;37.6180191;14.97113609;16.5;69.75;6;1.2;0;303.8475;NaN
06-May-2025 01:00:00;37.6180191;14.97113609;15.6;72.85;0;0;0;293.19;NaN
06-May-2025 02:00:00;37.6180191;14.97113609;15.5;70.9;0;0;0;317.6805;NaN
06-May-2025 03:00:00;37.6180191;14.97113609;13.25;82;0;0;2.1345;347.391;NaN
06-May-2025 04:00:00;37.6180191;14.97113609;13.65;83.65;0;0;70.003;338.0385;NaN
06-May-2025 05:00:00;37.6180191;14.97113609;18.45;67.5;0;0;283.9545;282.576;NaN
06-May-2025 06:00:00;37.6180191;14.97113609;20.95;59.7;0;0;457.6435;201.2745;NaN
06-May-2025 07:00:00;37.6180191;14.97113609;17.5;91.45;1;0.2;66.3015;145.5075;NaN
06-May-2025 08:00:00;37.6180191;14.97113609;17.8;70.4;3;0.6;254.9275;245.2095;NaN
06-May-2025 09:00:00;37.6180191;14.97113609;19.65;63.6;0;0;463.214;277.8345;NaN
06-May-2025 10:00:00;37.6180191;14.97113609;19.5;67.8;0;0;381.8595;281.967;NaN
06-May-2025 11:00:00;37.6180191;14.97113609;21.3;71.3;0;0;630.208;275.355;NaN
06-May-2025 12:00:00;37.6180191;14.97113609;22.1;66.85;0;0;514.388;190.095;NaN
06-May-2025 13:00:00;37.6180191;14.97113609;17.5;82;0;0;130.3635;115.8405;NaN
06-May-2025 14:00:00;37.6180191;14.97113609;19.75;73.8;0;0;444.848;234.465;NaN
06-May-2025 15:00:00;37.6180191;14.97113609;21.7;58.33333333;0;0;456.677;205.697;NaN
06-May-2025 16:00:00;37.6180191;14.97113609;19;75.7;0;0;104.165;187.7895;NaN
06-May-2025 17:00:00;37.6180191;14.97113609;15.65;93.1;0;0;13.6;339.0825;NaN
06-May-2025 18:00:00;37.6180191;14.97113609;15;85.65;0;0;0.0075;135.894;NaN
06-May-2025 19:00:00;37.6180191;14.97113609;15.3;80.95;0;0;0;222.894;NaN
06-May-2025 20:00:00;37.6180191;14.97113609;15.45;82.9;0;0;0;287.1435;NaN
06-May-2025 21:00:00;37.6180191;14.97113609;17.8;65.8;0;0;0;261.522;NaN
06-May-2025 22:00:00;37.6180191;14.97113609;16;74.15;0;0;0;152.163;NaN
06-May-2025 23:00:00;37.6180191;14.97113609;11.65;99.9;0;0;0;170.868;NaN
07-May-2025 00:00:00;37.6180191;14.97113609;12.55;95.25;0;0;0;303.456;NaN
07-May-2025 01:00:00;37.6180191;14.97113609;12.4;93.15;0;0;0;333.732;NaN
07-May-2025 02:00:00;37.6180191;14.97113609;10.75;99.55;0;0;0;342.258;NaN
07-May-2025 03:00:00;37.6180191;14.97113609;10.7;82.35;0;0;4.3615;180.351;NaN
07-May-2025 04:00:00;37.6180191;14.97113609;11.45;87.85;0;0;60.767;27.318;NaN
07-May-2025 05:00:00;37.6180191;14.97113609;17.4;71.6;0;0;374.089;111.0555;NaN
07-May-2025 06:00:00;37.6180191;14.97113609;19.15;70.95;0;0;629.053;98.919;NaN
07-May-2025 07:00:00;37.6180191;14.97113609;20.35;63.8;0;0;676.4715;239.598;NaN
07-May-2025 08:00:00;37.6180191;14.97113609;20.45;65.1;0;0;768;173.826;NaN
07-May-2025 09:00:00;37.6180191;14.97113609;21.7;56.4;0;0;768;192.531;NaN
07-May-2025 10:00:00;37.6180191;14.97113609;23;56;0;0;768;175.4355;NaN
07-May-2025 11:00:00;37.6180191;14.97113609;24.25;48.9;0;0;768;163.56;NaN
07-May-2025 12:00:00;37.6180191;14.97113609;24.66666667;47.96666667;0;0;768;121.336;NaN
07-May-2025 13:00:00;37.6180191;14.97113609;24.45;48.9;0;0;768;111.36;NaN
07-May-2025 14:00:00;37.6180191;14.97113609;22.5;52.8;0;0;271.443;124.7145;NaN
07-May-2025 15:00:00;37.6180191;14.97113609;21.3;52.5;0;0;416.233;89.1315;NaN
07-May-2025 16:00:00;37.6180191;14.97113609;20.7;55.5;0;0;303.7175;85.869;NaN
07-May-2025 17:00:00;37.6180191;14.97113609;17.05;63;0;0;35.6245;38.7585;NaN
07-May-2025 18:00:00;37.6180191;14.97113609;14.35;68.25;0;0;0.0075;51.4605;NaN
07-May-2025 19:00:00;37.6180191;14.97113609;13.25;79.8;0;0;0;181.6995;NaN
07-May-2025 20:00:00;37.6180191;14.97113609;13.2;83.4;0;0;0;168.867;NaN
07-May-2025 21:00:00;37.6180191;14.97113609;13.75;78.25;0;0;0;329.121;NaN
07-May-2025 22:00:00;37.6180191;14.97113609;12.25;86.05;0;0;0;344.3025;NaN
07-May-2025 23:00:00;37.6180191;14.97113609;13.2;82.35;0;0;0;291.189;NaN
08-May-2025 00:00:00;37.6180191;14.97113609;13.95;79.1;0;0;0;177.828;NaN
08-May-2025 01:00:00;37.6180191;14.97113609;16.35;70.1;0;0;0;240.1635;NaN
08-May-2025 02:00:00;37.6180191;14.97113609;15.05;76.55;0;0;0;220.806;NaN
08-May-2025 03:00:00;37.6180191;14.97113609;13.6;81.95;0;0;2.366;313.026;NaN
08-May-2025 04:00:00;37.6180191;14.97113609;14.9;77.85;0;0;46.978;293.886;NaN
08-May-2025 05:00:00;37.6180191;14.97113609;18.2;65.5;0;0;315.1025;293.712;NaN
08-May-2025 06:00:00;37.6180191;14.97113609;19.85;61.4;0;0;412.6195;258.999;NaN
08-May-2025 07:00:00;37.6180191;14.97113609;21.05;60.55;0;0;656.924;229.5495;NaN
08-May-2025 08:00:00;37.6180191;14.97113609;21.15;62.8;0;0;604.1225;151.5105;NaN
08-May-2025 09:00:00;37.6180191;14.97113609;21.2;57.75;0;0;460.5875;222.111;NaN
08-May-2025 10:00:00;37.6180191;14.97113609;21.7;55.65;0;0;564.602;239.859;NaN
08-May-2025 11:00:00;37.6180191;14.97113609;21.65;64.2;0;0;641.5115;212.628;NaN
08-May-2025 12:00:00;37.6180191;14.97113609;24.1;55.5;0;0;768;182.439;NaN
08-May-2025 13:00:00;37.6180191;14.97113609;22.75;60.05;0;0;707.279;121.1475;NaN
08-May-2025 14:00:00;37.6180191;14.97113609;23.5;57.2;0;0;666.331;101.3985;NaN
08-May-2025 15:00:00;37.6180191;14.97113609;22.8;61.25;0;0;489.961;63.3795;NaN
08-May-2025 16:00:00;37.6180191;14.97113609;20.9;65.25;0;0;258.3125;42.6735;NaN
08-May-2025 17:00:00;37.6180191;14.97113609;17;75.2;0;0;22.596;33.756;NaN
08-May-2025 18:00:00;37.6180191;14.97113609;15.55;78.7;0;0;0.0075;43.6305;NaN
08-May-2025 19:00:00;37.6180191;14.97113609;15.45;76;0;0;0;39.4545;NaN
08-May-2025 20:00:00;37.6180191;14.97113609;15.35;77.1;0;0;0;88.6095;NaN
08-May-2025 21:00:00;37.6180191;14.97113609;14.3;81.4;0;0;0;198.969;NaN
08-May-2025 22:00:00;37.6180191;14.97113609;13.35;85.75;0;0;0;8.3955;NaN
08-May-2025 23:00:00;37.6180191;14.97113609;13.5;86.8;0;0;0;173.0865;NaN
09-May-2025 00:00:00;37.6180191;14.97113609;13.45;84.3;0;0;0;352.8285;NaN
09-May-2025 01:00:00;37.6180191;14.97113609;13.4;84.3;0;0;0;180.786;NaN
09-May-2025 02:00:00;37.6180191;14.97113609;13.75;80.65;0;0;0;175.6095;NaN
09-May-2025 03:00:00;37.6180191;14.97113609;14.75;72.25;0;0;2.7365;172.3905;NaN
09-May-2025 04:00:00;37.6180191;14.97113609;15.4;72.85;0;0;78.307;195.7065;NaN
09-May-2025 05:00:00;37.6180191;14.97113609;18.75;64.95;0;0;294.117;69.9045;NaN
09-May-2025 06:00:00;37.6180191;14.97113609;19.55;67.8;0;0;478.076;101.355;NaN
09-May-2025 07:00:00;37.6180191;14.97113609;22.25;61.3;0;0;765.6395;63.249;NaN
09-May-2025 08:00:00;37.6180191;14.97113609;24.1;55.2;0;0;598.9775;93.612;NaN
09-May-2025 09:00:00;37.6180191;14.97113609;21.05;63.3;0;0;348.5835;248.0805;NaN
09-May-2025 10:00:00;37.6180191;14.97113609;18.15;78.25;0;0;269.541;275.6595;NaN
09-May-2025 11:00:00;37.6180191;14.97113609;18.85;82.2;0;0;478.481;49.068;NaN
09-May-2025 12:00:00;37.6180191;14.97113609;21.95;67.8;0;0;505.334;76.386;NaN
09-May-2025 13:00:00;37.6180191;14.97113609;21.9;64.6;0;0;291.211;40.6725;NaN
09-May-2025 14:00:00;37.6180191;14.97113609;21.3;64.45;0;0;529.2945;283.359;NaN
09-May-2025 15:00:00;37.6180191;14.97113609;20.6;65.03333333;0;0;470.623;239.569;NaN
09-May-2025 16:00:00;37.6180191;14.97113609;19.5;70.15;0;0;266.7145;256.7805;NaN
09-May-2025 17:00:00;37.6180191;14.97113609;16.15;86.7;0;0;46.2385;305.5875;NaN
09-May-2025 18:00:00;37.6180191;14.97113609;13.55;99.9;0;0;0.0075;179.742;NaN
09-May-2025 19:00:00;37.6180191;14.97113609;12.93333333;99.9;0;0;0;31.001;NaN
09-May-2025 20:00:00;37.6180191;14.97113609;11.6;99.9;0;0;0;183.309;NaN
09-May-2025 21:00:00;37.6180191;14.97113609;11.45;99.9;0;0;0;355.0905;NaN
09-May-2025 22:00:00;37.6180191;14.97113609;11.6;99.9;0;0;0;318.159;NaN
09-May-2025 23:00:00;37.6180191;14.97113609;10.65;99.9;0;0;0;349.5225;NaN
10-May-2025 00:00:00;37.6180191;14.97113609;9.3;99.9;0;0;0;356.265;NaN
10-May-2025 01:00:00;37.6180191;14.97113609;9.65;99.9;0;0;0;32.4945;NaN
10-May-2025 02:00:00;37.6180191;14.97113609;9.15;99.9;0;0;0;20.706;NaN
10-May-2025 03:00:00;37.6180191;14.97113609;10.4;99.9;0;0;4.378;38.628;NaN
10-May-2025 04:00:00;37.6180191;14.97113609;11.7;99.9;2;0.4;48.7295;41.325;NaN
10-May-2025 05:00:00;37.6180191;14.97113609;16.5;82.3;0;0;389.7755;125.28;NaN
10-May-2025 06:00:00;37.6180191;14.97113609;17.95;75.85;0;0;589.9935;137.286;NaN
10-May-2025 07:00:00;37.6180191;14.97113609;18.5;74.35;0;0;755.3395;201.84;NaN
10-May-2025 08:00:00;37.6180191;14.97113609;19.65;70.95;0;0;768;264.741;NaN
10-May-2025 09:00:00;37.6180191;14.97113609;20.35;66.65;0;0;768;153.5115;NaN
10-May-2025 10:00:00;37.6180191;14.97113609;21.95;60.35;0;0;768;211.1055;NaN
10-May-2025 11:00:00;37.6180191;14.97113609;23;60.8;0;0;490.683;129.0645;NaN
10-May-2025 12:00:00;37.6180191;14.97113609;22.75;62.45;0;0;768;104.661;NaN
10-May-2025 13:00:00;37.6180191;14.97113609;22.85;59.4;0;0;768;101.703;NaN
10-May-2025 14:00:00;37.6180191;14.97113609;20.45;64.85;0;0;216.3785;110.3595;NaN
10-May-2025 15:00:00;37.6180191;14.97113609;20.55;64.85;0;0;438.879;55.7235;NaN
10-May-2025 16:00:00;37.6180191;14.97113609;18.25;70.65;0;0;61.174;90.306;NaN
10-May-2025 17:00:00;37.6180191;14.97113609;16.5;72.25;0;0;12.445;111.3165;NaN
10-May-2025 18:00:00;37.6180191;14.97113609;14.7;76.15;0;0;0.0075;185.745;NaN
10-May-2025 19:00:00;37.6180191;14.97113609;13.6;82;0;0;0;316.8105;NaN
10-May-2025 20:00:00;37.6180191;14.97113609;12.1;88.5;0;0;0;187.485;NaN
10-May-2025 21:00:00;37.6180191;14.97113609;11.4;92;0;0;0;10.614;NaN
